Gene_name	Single_cell_score	Protein_interaction_score	Genetic_interaction_score	Motif_score	Phylogenetic_tree_score	Publication_score	Protein_atlas_score	Mean_score	Order
LINC02711	0	0	0	0	0	0	0	0	26392
LINC02712	0	0	0	0	0	0	0	0	26393
LINC02713	0	0	0	0	0	0	0	0	26394
LINC02714	0	0	0	0	0	0	0	0	26395
LINC02715	0	0	0	0	0	0	0	0	26396
LINC02716	0	0	0	0	0	0	0	0	26397
LINC02717	0	0	0	0	0	0	0	0	26398
LINC02718	0	0	0	0	0	0	0	0	26399
LINC02719	0	0	0	0	0	0	0	0	26400
LINC02720	0	0	0	0	0	0	0	0	26401
LINC02721	0	0	0	0	0	0	0	0	26402
LINC02722	0	0	0	0	0	0	0	0	26403
LINC02723	0	0	0	0	0	0	0	0	26404
LINC02724	0	0	0	0	0	0	0	0	26405
LINC02725	0	0	0	0	0	0	0	0	26406
LINC02726	0	0	0	0	0	0	0	0	26407
LINC02727	0	0	0	0	0	0	0	0	26408
LINC02728	0	0	0	0	0	0	0	0	26409
LINC02729	0	0	0	0	0	0	0	0	26410
LINC02730	0	0	0	0	0	0	0	0	26411
LINC02731	0	0	0	0	0	0	0	0	26412
LINC02732	0	0	0	0	0	0	0	0	26413
LINC02733	0	0	0	0	0	0	0	0	26414
LINC02734	0	0	0	0	0	0	0	0	26415
LINC02735	0	0	0	0	0	0	0	0	26416
LINC02736	0	0	0	0	0	0	0	0	26417
LINC02737	0	0	0	0	0	0	0	0	26418
LINC02739	0	0	0	0	0	0	0	0	26419
LINC02740	0	0	0	0	0	0	0	0	26420
LINC02741	0	0	0	0	0	0	0	0	26421
LINC02742	0	0	0	0	0	0	0	0	26422
LINC02743	0	0	0	0	0	0	0	0	26423
LINC02744	0	0	0	0	0	0	0	0	26424
LINC02745	0	0	0	0	0	0	0	0	26425
LINC02746	0	0	0	0	0	0	0	0	26426
LINC02747	0	0	0	0	0	0	0	0	26427
LINC02748	0	0	0	0	0	0	0	0	26428
LINC02749	0	0	0	0	0	0	0	0	26429
LINC02750	0	0	0	0	0	0	0	0	26430
LINC02751	0	0	0	0	0	0	0	0	26431
LINC02752	0	0	0	0	0	0	0	0	26432
LINC02753	0	0	0	0	0	0	0	0	26433
LINC02754	0	0	0	0	0	0	0	0	26434
LINC02755	0	0	0	0	0	0	0	0	26435
LINC02756	0	0	0	0	0	0	0	0	26436
LINC02757	0	0	0	0	0	0	0	0	26437
LINC02758	0	0	0	0	0	0	0	0	26438
LINC02759	0	0	0	0	0	0	0	0	26439
LINC02760	0	0	0	0	0	0	0	0	26440
LINC02761	0	0	0	0	0	0	0	0	26441
LINC02762	0	0	0	0	0	0	0	0	26442
LINC02763	0	0	0	0	0	0	0	0	26443
LINC02764	0	0	0	0	0	0	0	0	26444
LINC02765	0	0	0	0	0	0	0	0	26445
LINC02766	0	0	0	0	0	0	0	0	26446
LINC02768	0	0	0	0	0	0	0	0	26447
LINC02769	0	0	0	0	0	0	0	0	26448
LINC02770	0	0	0	0	0	0	0	0	26449
LINC02771	0	0	0	0	0	0	0	0	26450
LINC02772	0	0	0	0	0	0	0	0	26451
LINC02773	0	0	0	0	0	0	0	0	26452
LINC02774	0	0	0	0	0	0	0	0	26453
LINC02775	0	0	0	0	0	0	0	0	26454
LINC02776	0	0	0	0	0	0	0	0	26455
LINC02777	0	0	0	0	0	0	0	0	26456
LINC02778	0	0	0	0	0	0	0	0	26457
LINC02779	0	0	0	0	0	0	0	0	26458
LINC02780	0	0	0	0	0	0	0	0	26459
LINC02781	0	0	0	0	0	0	0	0	26460
LINC02782	0	0	0	0	0	0	0	0	26461
LINC02783	0	0	0	0	0	0	0	0	26462
LINC02784	0	0	0	0	0	0	0	0	26463
LINC02785	0	0	0	0	0	0	0	0	26464
LINC02786	0	0	0	0	0	0	0	0	26465
LINC02787	0	0	0	0	0	0	0	0	26466
LINC02788	0	0	0	0	0	0	0	0	26467
LINC02789	0	0	0	0	0	0	0	0	26468
LINC02790	0	0	0	0	0	0	0	0	26469
LINC02791	0	0	0	0	0	0	0	0	26470
LINC02792	0	0	0	0	0	0	0	0	26471
LINC02793	0	0	0	0	0	0	0	0	26472
LINC02794	0	0	0	0	0	0	0	0	26473
LINC02795	0	0	0	0	0	0	0	0	26474
LINC02796	0	0	0	0	0	0	0	0	26475
LINC02797	0	0	0	0	0	0	0	0	26476
LINC02798	0	0	0	0	0	0	0	0	26477
LINC02799	0	0	0	0	0	0	0	0	26478
LINC02800	0	0	0	0	0	0	0	0	26479
LINC02802	0	0	0	0	0	0	0	0	26480
LINC02803	0	0	0	0	0	0	0	0	26481
LINC02804	0	0	0	0	0	0	0	0	26482
LINC02805	0	0	0	0	0	0	0	0	26483
LINC02806	0	0	0	0	0	0	0	0	26484
LINC02808	0	0	0	0	0	0	0	0	26485
LINC02809	0	0	0	0	0	0	0	0	26486
LINC02810	0	0	0	0	0	0	0	0	26487
LINC02811	0	0	0	0	0	0	0	0	26488
LINC02812	0	0	0	0	0	0	0	0	26489
LINC02813	0	0	0	0	0	0	0	0	26490
LINC02814	0	0	0	0	0	0	0	0	26491
LINC02815	0	0	0	0	0	0	0	0	26492
LINC02816	0	0	0	0	0	0	0	0	26493
LINC02817	0	0	0	0	0	0	0	0	26494
LINC02818	0	0	0	0	0	0	0	0	26495
LINC02819	0	0	0	0	0	0	0	0	26496
LINC02820	0	0	0	0	0	0	0	0	26497
LINC02821	0	0	0	0	0	0	0	0	26498
LINC02822	0	0	0	0	0	0	0	0	26499
LINC02823	0	0	0	0	0	0	0	0	26500
LINC02824	0	0	0	0	0	0	0	0	26501
LINC02825	0	0	0	0	0	0	0	0	26502
LINC02826	0	0	0	0	0	0	0	0	26503
LINC02827	0	0	0	0	0	0	0	0	26504
LINC02828	0	0	0	0	0	0	0	0	26505
LINC02829	0	0	0	0	0	0	0	0	26506
LINC02830	0	0	0	0	0	0	0	0	26507
LINC02831	0	0	0	0	0	0	0	0	26508
LINC02832	0	0	0	0	0	0	0	0	26509
LINC02833	0	0	0	0	0	0	0	0	26510
LINC02834	0	0	0	0	0	0	0	0	26511
LINC02835	0	0	0	0	0	0	0	0	26512
LINC02836	0	0	0	0	0	0	0	0	26513
LINC02837	0	0	0	0	0	0	0	0	26514
LINC02838	0	0	0	0	0	0	0	0	26515
LINC02839	0	0	0	0	0	0	0	0	26516
LINC02840	0	0	0	0	0	0	0	0	26517
LINC02841	0	0	0	0	0	0	0	0	26518
LINC02842	0	0	0	0	0	0	0	0	26519
LINC02843	0	0	0	0	0	0	0	0	26520
LINC02844	0	0	0	0	0	0	0	0	26521
LINC02845	0	0	0	0	0	0	0	0	26522
LINC02846	0	0	0	0	0	0	0	0	26523
LINC02847	0	0	0	0	0	0	0	0	26524
LINC02848	0	0	0	0	0	0	0	0	26525
LINC02849	0	0	0	0	0	0	0	0	26526
LINC02850	0	0	0	0	0	0	0	0	26527
LINC02851	0	0	0	0	0	0	0	0	26528
LINC02852	0	0	0	0	0	0	0	0	26529
LINC02853	0	0	0	0	0	0	0	0	26530
LINC02854	0	0	0	0	0	0	0	0	26531
LINC02855	0	0	0	0	0	0	0	0	26532
LINC02856	0	0	0	0	0	0	0	0	26533
LINC02857	0	0	0	0	0	0	0	0	26534
LINC02858	0	0	0	0	0	0	0	0	26535
LINC02859	0	0	0	0	0	0	0	0	26536
LINC02860	0	0	0	0	0	0	0	0	26537
LINC02861	0	0	0	0	0	0	0	0	26538
LINC02862	0	0	0	0	0	0	0	0	26539
LINC02863	0	0	0	0	0	0	0	0	26540
LINC02864	0	0	0	0	0	0	0	0	26541
LINC02865	0	0	0	0	0	0	0	0	26542
LINC02866	0	0	0	0	0	0	0	0	26543
LINC02868	0	0	0	0	0	0	0	0	26544
LINC02869	0	0	0	0	0	0	0	0	26545
LINC02870	0	0	0	0	0	0	0	0	26546
LINC02871	0	0	0	0	0	0	0	0	26547
LINC02872	0	0	0	0	0	0	0	0	26548
LINC02874	0	0	0	0	0	0	0	0	26549
LINC02875	0	0	0	0	0	0	0	0	26550
LINC02876	0	0	0	0	0	0	0	0	26551
LINC02877	0	0	0	0	0	0	0	0	26552
LINC02878	0	0	0	0	0	0	0	0	26553
LINC02880	0	0	0	0	0	0	0	0	26554
LINC02881	0	0	0	0	0	0	0	0	26555
LINC02882	0	0	0	0	0	0	0	0	26556
LINC02883	0	0	0	0	0	0	0	0	26557
LINC02884	0	0	0	0	0	0	0	0	26558
LINC02885	0	0	0	0	0	0	0	0	26559
LINC02886	0	0	0	0	0	0	0	0	26560
LINC02887	0	0	0	0	0	0	0	0	26561
LINC02889	0	0	0	0	0	0	0	0	26562
LINC02890	0	0	0	0	0	0	0	0	26563
LINC02891	0	0	0	0	0	0	0	0	26564
LINC02893	0	0	0	0	0	0	0	0	26565
LINC02894	0	0	0	0	0	0	0	0	26566
LINC02895	0	0	0	0	0	0	0	0	26567
LINC02896	0	0	0	0	0	0	0	0	26568
LINC02898	0	0	0	0	0	0	0	0	26569
LINC02899	0	0	0	0	0	0	0	0	26570
LINC02900	0	0	0	0	0	0	0	0	26571
LINC02901	0	0	0	0	0	0	0	0	26572
LINC02904	0	0	0	0	0	0	0	0	26573
LINC02906	0	0	0	0	0	0	0	0	26574
LINC02910	0	0	0	0	0	0	0	0	26575
LINC02912	0	0	0	0	0	0	0	0	26576
LINC02913	0	0	0	0	0	0	0	0	26577
LINC02914	0	0	0	0	0	0	0	0	26578
LINC02915	0	0	0	0	0	0	0	0	26579
LINC02916	0	0	0	0	0	0	0	0	26580
LINCADL	0	0	0	0	0	0	0	0	26581
LINCMD1	0	0	0	0	0	0	0	0	26582
LINP1	0	0	0	0	0	0	0	0	26583
LIPB	0	0	0	0	0	0	0	0	26584
LIPT1P1	0	0	0	0	0	0	0	0	26585
LIVAR	0	0	0	0	0	0	0	0	26586
LLPH-DT	0	0	0	0	0	0	0	0	26587
LLPHP1	0	0	0	0	0	0	0	0	26588
LLPHP2	0	0	0	0	0	0	0	0	26589
LLPHP3	0	0	0	0	0	0	0	0	26590
LMNB1-DT	0	0	0	0	0	0	0	0	26591
LMO7DN	0	0	0	0	0	0	0	0	26592
LMO7DN-IT1	0	0	0	0	0	0	0	0	26593
LNC-LBCS	0	0	0	0	0	0	0	0	26594
LNCAROD	0	0	0	0	0	0	0	0	26595
LNCARSR	0	0	0	0	0	0	0	0	26596
LNCDAT	0	0	0	0	0	0	0	0	26597
LNCNEF	0	0	0	0	0	0	0	0	26598
LNCOC1	0	0	0	0	0	0	0	0	26599
LNCOG	0	0	0	0	0	0	0	0	26600
LNCPRESS1	0	0	0	0	0	0	0	0	26601
LNCPRESS2	0	0	0	0	0	0	0	0	26602
LNCRI	0	0	0	0	0	0	0	0	26603
LNCSRLR	0	0	0	0	0	0	0	0	26604
LNCTAM34A	0	0	0	0	0	0	0	0	26605
LOH1CR1	0	0	0	0	0	0	0	0	26606
LOH12CR2	0	0	0	0	0	0	0	0	26607
LONRF2P1	0	0	0	0	0	0	0	0	26608
LONRF2P2	0	0	0	0	0	0	0	0	26609
LONRF2P3	0	0	0	0	0	0	0	0	26610
LONRF2P4	0	0	0	0	0	0	0	0	26611
LONRF2P5	0	0	0	0	0	0	0	0	26612
LPAL1	0	0	0	0	0	0	0	0	26613
LPCAT2BP	0	0	0	0	0	0	0	0	26614
LPGAT1P1	0	0	0	0	0	0	0	0	26615
LRFN5-DT	0	0	0	0	0	0	0	0	26616
LRIG2-DT	0	0	0	0	0	0	0	0	26617
LRIG3-DT	0	0	0	0	0	0	0	0	26618
LRRC2P1	0	0	0	0	0	0	0	0	26619
LRRC3-DT	0	0	0	0	0	0	0	0	26620
LRRC8C-DT	0	0	0	0	0	0	0	0	26621
LRRC8D-DT	0	0	0	0	0	0	0	0	26622
LRRC34P1	0	0	0	0	0	0	0	0	26623
LRRC34P2	0	0	0	0	0	0	0	0	26624
LRRC37A4P	0	0	0	0	0	0	0	0	26625
LRRC37A5P	0	0	0	0	0	0	0	0	26626
LRRC37A6P	0	0	0	0	0	0	0	0	26627
LRRC37A7P	0	0	0	0	0	0	0	0	26628
LRRC37A8P	0	0	0	0	0	0	0	0	26629
LRRC37A9P	0	0	0	0	0	0	0	0	26630
LRRC37A10P	0	0	0	0	0	0	0	0	26631
LRRC37A11P	0	0	0	0	0	0	0	0	26632
LRRC37A12P	0	0	0	0	0	0	0	0	26633
LRRC37A13P	0	0	0	0	0	0	0	0	26634
LRRC37A14P	0	0	0	0	0	0	0	0	26635
LRRC37A15P	0	0	0	0	0	0	0	0	26636
LRRC37A16P	0	0	0	0	0	0	0	0	26637
LRRC37A17P	0	0	0	0	0	0	0	0	26638
LRRC37BP1	0	0	0	0	0	0	0	0	26639
LRRC51	0	0	0	0	0	0	0	0	26640
LRRC57P1	0	0	0	0	0	0	0	0	26641
LRRC77P	0	0	0	0	0	0	0	0	26642
LRRFIP1P1	0	0	0	0	0	0	0	0	26643
LRRFIP2P1	0	0	0	0	0	0	0	0	26644
LRRK2-DT	0	0	0	0	0	0	0	0	26645
LSINCT5	0	0	0	0	0	0	0	0	26646
LSM1P1	0	0	0	0	0	0	0	0	26647
LSM1P2	0	0	0	0	0	0	0	0	26648
LSM3P1	0	0	0	0	0	0	0	0	26649
LSM3P2	0	0	0	0	0	0	0	0	26650
LSM3P3	0	0	0	0	0	0	0	0	26651
LSM3P4	0	0	0	0	0	0	0	0	26652
LSM3P5	0	0	0	0	0	0	0	0	26653
LSM6P1	0	0	0	0	0	0	0	0	26654
LSM6P2	0	0	0	0	0	0	0	0	26655
LSM12P1	0	0	0	0	0	0	0	0	26656
LSP1P1	0	0	0	0	0	0	0	0	26657
LSP1P2	0	0	0	0	0	0	0	0	26658
LSP1P3	0	0	0	0	0	0	0	0	26659
LSP1P4	0	0	0	0	0	0	0	0	26660
LSP1P5	0	0	0	0	0	0	0	0	26661
LTO1P1	0	0	0	0	0	0	0	0	26662
LTV1P1	0	0	0	0	0	0	0	0	26663
LUADT1	0	0	0	0	0	0	0	0	26664
LUARIS	0	0	0	0	0	0	0	0	26665
LUC7L3P1	0	0	0	0	0	0	0	0	26666
LUCAT1	0	0	0	0	0	0	0	0	26667
LUNAR1	0	0	0	0	0	0	0	0	26668
LUZP4P1	0	0	0	0	0	0	0	0	26669
LY6E-DT	0	0	0	0	0	0	0	0	26670
LY6G6E	0	0	0	0	0	0	0	0	26671
LYARP1	0	0	0	0	0	0	0	0	26672
LYPD9P	0	0	0	0	0	0	0	0	26673
LYPLA1P1	0	0	0	0	0	0	0	0	26674
LYPLA1P2	0	0	0	0	0	0	0	0	26675
LYPLA1P3	0	0	0	0	0	0	0	0	26676
LYPLA2P1	0	0	0	0	0	0	0	0	26677
LYPLA2P2	0	0	0	0	0	0	0	0	26678
LYPLA2P3	0	0	0	0	0	0	0	0	26679
LYPLAL1-DT	0	0	0	0	0	0	0	0	26680
M6PRP1	0	0	0	0	0	0	0	0	26681
MACORIS	0	0	0	0	0	0	0	0	26682
MACROD2-IT1	0	0	0	0	0	0	0	0	26683
MAD2L1-DT	0	0	0	0	0	0	0	0	26684
MAD2L1P1	0	0	0	0	0	0	0	0	26685
MAFTRR	0	0	0	0	0	0	0	0	26686
MAGEA6-DT	0	0	0	0	0	0	0	0	26687
MAGEA7P	0	0	0	0	0	0	0	0	26688
MAGEA13P	0	0	0	0	0	0	0	0	26689
MAGEB6B	0	0	0	0	0	0	0	0	26690
MAGI1-IT1	0	0	0	0	0	0	0	0	26691
MAGOH2P	0	0	0	0	0	0	0	0	26692
MAGOH3P	0	0	0	0	0	0	0	0	26693
MALINC1	0	0	0	0	0	0	0	0	26694
MALLP1	0	0	0	0	0	0	0	0	26695
MALLP2	0	0	0	0	0	0	0	0	26696
MAN1A2P1	0	0	0	0	0	0	0	0	26697
MAN1B1-DT	0	0	0	0	0	0	0	0	26698
MAN2A1-DT	0	0	0	0	0	0	0	0	26699
MANCR	0	0	0	0	0	0	0	0	26700
MANEA-DT	0	0	0	0	0	0	0	0	26701
MANEALP1	0	0	0	0	0	0	0	0	26702
MAP1LC3BP1	0	0	0	0	0	0	0	0	26703
MAP1LC3P	0	0	0	0	0	0	0	0	26704
MAP2K1P1	0	0	0	0	0	0	0	0	26705
MAP2K4P1	0	0	0	0	0	0	0	0	26706
MAP2K5-DT	0	0	0	0	0	0	0	0	26707
MAP3K2-DT	0	0	0	0	0	0	0	0	26708
MAP3K9-DT	0	0	0	0	0	0	0	0	26709
MAP4K3-DT	0	0	0	0	0	0	0	0	26710
MAPK6-DT	0	0	0	0	0	0	0	0	26711
MAPK6P1	0	0	0	0	0	0	0	0	26712
MAPK6P2	0	0	0	0	0	0	0	0	26713
MAPK6P3	0	0	0	0	0	0	0	0	26714
MAPK6P4	0	0	0	0	0	0	0	0	26715
MAPK6P5	0	0	0	0	0	0	0	0	26716
MAPK6P6	0	0	0	0	0	0	0	0	26717
MAPK8IP1P1	0	0	0	0	0	0	0	0	26718
MAPKAPK5P1	0	0	0	0	0	0	0	0	26719
MAPRE1P1	0	0	0	0	0	0	0	0	26720
MAPRE1P2	0	0	0	0	0	0	0	0	26721
MAPRE1P3	0	0	0	0	0	0	0	0	26722
MAPT-IT1	0	0	0	0	0	0	0	0	26723
MARCHF10-DT	0	0	0	0	0	0	0	0	26724
MARCHF11-DT	0	0	0	0	0	0	0	0	26725
MARCKSL1P1	0	0	0	0	0	0	0	0	26726
MARCKSL1P2	0	0	0	0	0	0	0	0	26727
MARCKSP1	0	0	0	0	0	0	0	0	26728
MARK2P1	0	0	0	0	0	0	0	0	26729
MARK2P2	0	0	0	0	0	0	0	0	26730
MARK2P3	0	0	0	0	0	0	0	0	26731
MARK2P4	0	0	0	0	0	0	0	0	26732
MARK2P5	0	0	0	0	0	0	0	0	26733
MARK2P6	0	0	0	0	0	0	0	0	26734
MARK2P7	0	0	0	0	0	0	0	0	26735
MARK2P8	0	0	0	0	0	0	0	0	26736
MARK2P9	0	0	0	0	0	0	0	0	26737
MARK2P10	0	0	0	0	0	0	0	0	26738
MARK2P11	0	0	0	0	0	0	0	0	26739
MARK2P12	0	0	0	0	0	0	0	0	26740
MARK2P13	0	0	0	0	0	0	0	0	26741
MARK2P14	0	0	0	0	0	0	0	0	26742
MARK2P15	0	0	0	0	0	0	0	0	26743
MARK2P16	0	0	0	0	0	0	0	0	26744
MARK2P17	0	0	0	0	0	0	0	0	26745
MARK3P1	0	0	0	0	0	0	0	0	26746
MARK3P2	0	0	0	0	0	0	0	0	26747
MARK3P3	0	0	0	0	0	0	0	0	26748
MAS1	0	0	0	0	0	0	0	0	26749
MAS1LP1	0	0	0	0	0	0	0	0	26750
MAST4-IT1	0	0	0	0	0	0	0	0	26751
MATR3P1	0	0	0	0	0	0	0	0	26752
MBL1P	0	0	0	0	0	0	0	0	26753
MBL3P	0	0	0	0	0	0	0	0	26754
MBP	0	0	0	0	0	0	0	0	26755
MBTPS1-DT	0	0	0	0	0	0	0	0	26756
MCCD1P1	0	0	0	0	0	0	0	0	26757
MCCD1P2	0	0	0	0	0	0	0	0	26758
MCFD2P1	0	0	0	0	0	0	0	0	26759
MCPH1-DT	0	0	0	0	0	0	0	0	26760
MCRIP2P1	0	0	0	0	0	0	0	0	26761
MCRIP2P2	0	0	0	0	0	0	0	0	26762
MCTS2P	0	0	0	0	0	0	0	0	26763
MCUR1P1	0	0	0	0	0	0	0	0	26764
MCUR1P2	0	0	0	0	0	0	0	0	26765
MDH1P1	0	0	0	0	0	0	0	0	26766
MDH1P2	0	0	0	0	0	0	0	0	26767
MDM4P1	0	0	0	0	0	0	0	0	26768
ME1	0	0	0	0	0	0	0	0	26769
ME2	0	0	0	0	0	0	0	0	26770
ME2P1	0	0	0	0	0	0	0	0	26771
ME3	0	0	0	0	0	0	0	0	26772
ME3-DT	0	0	0	0	0	0	0	0	26773
MEAF6P1	0	0	0	0	0	0	0	0	26774
MED6P1	0	0	0	0	0	0	0	0	26775
MED13P1	0	0	0	0	0	0	0	0	26776
MED14P1	0	0	0	0	0	0	0	0	26777
MED15P1	0	0	0	0	0	0	0	0	26778
MED15P3	0	0	0	0	0	0	0	0	26779
MED15P4	0	0	0	0	0	0	0	0	26780
MED15P5	0	0	0	0	0	0	0	0	26781
MED15P6	0	0	0	0	0	0	0	0	26782
MED15P7	0	0	0	0	0	0	0	0	26783
MED15P8	0	0	0	0	0	0	0	0	26784
MED15P9	0	0	0	0	0	0	0	0	26785
MED28-DT	0	0	0	0	0	0	0	0	26786
MED28P1	0	0	0	0	0	0	0	0	26787
MED28P2	0	0	0	0	0	0	0	0	26788
MED28P3	0	0	0	0	0	0	0	0	26789
MED28P4	0	0	0	0	0	0	0	0	26790
MED28P5	0	0	0	0	0	0	0	0	26791
MED28P6	0	0	0	0	0	0	0	0	26792
MED28P7	0	0	0	0	0	0	0	0	26793
MED28P8	0	0	0	0	0	0	0	0	26794
MEF2AP1	0	0	0	0	0	0	0	0	26795
MEG3	0	0	0	0	0	0	0	0	26796
MEG8	0	0	0	0	0	0	0	0	26797
MEG9	0	0	0	0	0	0	0	0	26798
MEIS3P2	0	0	0	0	0	0	0	0	26799
MEMO1P1	0	0	0	0	0	0	0	0	26800
MEMO1P2	0	0	0	0	0	0	0	0	26801
MEMO1P3	0	0	0	0	0	0	0	0	26802
MEMO1P4	0	0	0	0	0	0	0	0	26803
MEMO1P5	0	0	0	0	0	0	0	0	26804
MEP1AP1	0	0	0	0	0	0	0	0	26805
MEP1AP2	0	0	0	0	0	0	0	0	26806
MEP1AP3	0	0	0	0	0	0	0	0	26807
MEP1AP4	0	0	0	0	0	0	0	0	26808
MESTIT1	0	0	0	0	0	0	0	0	26809
MESTP1	0	0	0	0	0	0	0	0	26810
MESTP2	0	0	0	0	0	0	0	0	26811
MESTP3	0	0	0	0	0	0	0	0	26812
MESTP4	0	0	0	0	0	0	0	0	26813
METAP2P1	0	0	0	0	0	0	0	0	26814
METTL1P1	0	0	0	0	0	0	0	0	26815
METTL7AP1	0	0	0	0	0	0	0	0	26816
METTL8P1	0	0	0	0	0	0	0	0	26817
METTL13	0	0	0	0	0	0	0	0	26818
METTL14-DT	0	0	0	0	0	0	0	0	26819
METTL15P1	0	0	0	0	0	0	0	0	26820
METTL15P2	0	0	0	0	0	0	0	0	26821
METTL15P3	0	0	0	0	0	0	0	0	26822
METTL21AP1	0	0	0	0	0	0	0	0	26823
METTL21EP	0	0	0	0	0	0	0	0	26824
MFAP1P1	0	0	0	0	0	0	0	0	26825
MFF-DT	0	0	0	0	0	0	0	0	26826
MFFP1	0	0	0	0	0	0	0	0	26827
MFFP2	0	0	0	0	0	0	0	0	26828
MFFP3	0	0	0	0	0	0	0	0	26829
MFN1P1	0	0	0	0	0	0	0	0	26830
MFRP	0	0	0	0	0	0	0	0	26831
MFSD1P1	0	0	0	0	0	0	0	0	26832
MFSD4BP1	0	0	0	0	0	0	0	0	26833
MFSD13B	0	0	0	0	0	0	0	0	26834
MGAT2P1	0	0	0	0	0	0	0	0	26835
MGAT2P2	0	0	0	0	0	0	0	0	26836
MGAT4EP	0	0	0	0	0	0	0	0	26837
MGAT4FP	0	0	0	0	0	0	0	0	26838
MHENCR	0	0	0	0	0	0	0	0	26839
MHRT	0	0	0	0	0	0	0	0	26840
MIA-RAB4B	0	0	0	0	0	0	0	0	26841
MIAT	0	0	0	0	0	0	0	0	26842
MIATNB	0	0	0	0	0	0	0	0	26843
MICB-DT	0	0	0	0	0	0	0	0	26844
MICC	0	0	0	0	0	0	0	0	26845
MICD	0	0	0	0	0	0	0	0	26846
MICE	0	0	0	0	0	0	0	0	26847
MICF	0	0	0	0	0	0	0	0	26848
MICG	0	0	0	0	0	0	0	0	26849
MICOS10P1	0	0	0	0	0	0	0	0	26850
MICOS10P2	0	0	0	0	0	0	0	0	26851
MICOS10P3	0	0	0	0	0	0	0	0	26852
MICOS10P4	0	0	0	0	0	0	0	0	26853
MIF4GD-DT	0	0	0	0	0	0	0	0	26854
MIOS-DT	0	0	0	0	0	0	0	0	26855
MIOXP1	0	0	0	0	0	0	0	0	26856
MIPEPP1	0	0	0	0	0	0	0	0	26857
MIPEPP2	0	0	0	0	0	0	0	0	26858
MIPEPP3	0	0	0	0	0	0	0	0	26859
MIR1-1	0	0	0	0	0	0	0	0	26860
MIR1-2	0	0	0	0	0	0	0	0	26861
MIR7-1	0	0	0	0	0	0	0	0	26862
MIR7-2	0	0	0	0	0	0	0	0	26863
MIR7-3	0	0	0	0	0	0	0	0	26864
MIR7-3HG	0	0	0	0	0	0	0	0	26865
MIR9-1	0	0	0	0	0	0	0	0	26866
MIR9-2	0	0	0	0	0	0	0	0	26867
MIR9-3	0	0	0	0	0	0	0	0	26868
MIR9-3HG	0	0	0	0	0	0	0	0	26869
MIR10A	0	0	0	0	0	0	0	0	26870
MIR10B	0	0	0	0	0	0	0	0	26871
MIR15A	0	0	0	0	0	0	0	0	26872
MIR15B	0	0	0	0	0	0	0	0	26873
MIR16-1	0	0	0	0	0	0	0	0	26874
MIR16-2	0	0	0	0	0	0	0	0	26875
MIR17	0	0	0	0	0	0	0	0	26876
MIR17HG	0	0	0	0	0	0	0	0	26877
MIR18A	0	0	0	0	0	0	0	0	26878
MIR18B	0	0	0	0	0	0	0	0	26879
MIR19A	0	0	0	0	0	0	0	0	26880
MIR19B1	0	0	0	0	0	0	0	0	26881
MIR19B2	0	0	0	0	0	0	0	0	26882
MIR20A	0	0	0	0	0	0	0	0	26883
MIR20B	0	0	0	0	0	0	0	0	26884
MIR21	0	0	0	0	0	0	0	0	26885
MIR22	0	0	0	0	0	0	0	0	26886
MIR22HG	0	0	0	0	0	0	0	0	26887
MIR23A	0	0	0	0	0	0	0	0	26888
MIR23AHG	0	0	0	0	0	0	0	0	26889
MIR23B	0	0	0	0	0	0	0	0	26890
MIR23C	0	0	0	0	0	0	0	0	26891
MIR24-1	0	0	0	0	0	0	0	0	26892
MIR24-2	0	0	0	0	0	0	0	0	26893
MIR25	0	0	0	0	0	0	0	0	26894
MIR26A1	0	0	0	0	0	0	0	0	26895
MIR26A2	0	0	0	0	0	0	0	0	26896
MIR26B	0	0	0	0	0	0	0	0	26897
MIR27A	0	0	0	0	0	0	0	0	26898
MIR27B	0	0	0	0	0	0	0	0	26899
MIR28	0	0	0	0	0	0	0	0	26900
MIR29A	0	0	0	0	0	0	0	0	26901
MIR29B1	0	0	0	0	0	0	0	0	26902
MIR29B2	0	0	0	0	0	0	0	0	26903
MIR29B2CHG	0	0	0	0	0	0	0	0	26904
MIR29C	0	0	0	0	0	0	0	0	26905
MIR30A	0	0	0	0	0	0	0	0	26906
MIR30B	0	0	0	0	0	0	0	0	26907
MIR30C1	0	0	0	0	0	0	0	0	26908
MIR30C2	0	0	0	0	0	0	0	0	26909
MIR30D	0	0	0	0	0	0	0	0	26910
MIR30E	0	0	0	0	0	0	0	0	26911
MIR31	0	0	0	0	0	0	0	0	26912
MIR31HG	0	0	0	0	0	0	0	0	26913
MIR32	0	0	0	0	0	0	0	0	26914
MIR33A	0	0	0	0	0	0	0	0	26915
MIR33B	0	0	0	0	0	0	0	0	26916
MIR34A	0	0	0	0	0	0	0	0	26917
MIR34AHG	0	0	0	0	0	0	0	0	26918
MIR34B	0	0	0	0	0	0	0	0	26919
MIR34C	0	0	0	0	0	0	0	0	26920
MIR92A1	0	0	0	0	0	0	0	0	26921
MIR92A2	0	0	0	0	0	0	0	0	26922
MIR93	0	0	0	0	0	0	0	0	26923
MIR95	0	0	0	0	0	0	0	0	26924
MIR96	0	0	0	0	0	0	0	0	26925
MIR98	0	0	0	0	0	0	0	0	26926
MIR99A	0	0	0	0	0	0	0	0	26927
MIR99B	0	0	0	0	0	0	0	0	26928
MIR100	0	0	0	0	0	0	0	0	26929
